44,23,-12
47,19,-18
39,16,-24
59,17,-20
66,17,-21
63,15,-24
60,17,-20
54,17,-34
56,25,-35
62,27,-33
54,28,-38
57,32,-40
61,28,-33
56,27,-25
64,21,-22
60,21,-11
67,14,10
59,10,11
50,21,21
40,17,35
40,13,40
33,17,47
24,19,40
31,10,51
21,14,53
19,13,56
16,13,61
12,15,60
8,15,61
9,15,63
7,13,62
1,12,59
6,11,63
7,11,62
7,14,62
12,12,60
12,9,56
23,6,42
38,7,27
54,15,10
68,20,-1
66,26,-9
61,28,-19
45,33,-47
45,31,-49
43,34,-43
39,35,-47
30,30,-45
33,30,-46
29,28,-44
34,28,-46
31,27,-47
31,28,-45
31,28,-46
37,28,-46
37,28,-42
40,27,-40
39,25,-44
39,25,-46
39,27,-45
42,24,-42
42,27,-44
40,26,-46
36,25,-46
36,25,-47
35,24,-45
36,23,-43
35,24,-45
37,24,-45
36,24,-46
37,23,-45
38,23,-44
36,24,-46
36,24,-45
37,24,-45
37,24,-45
36,24,-45
36,24,-45
36,24,-46
35,24,-46
35,24,-46
36,24,-46
37,24,-45
36,24,-46
36,24,-46
36,24,-45
35,24,-46
37,24,-45
36,24,-46
36,24,-45
35,24,-45
36,24,-47
36,24,-45
35,24,-45
36,24,-47
35,24,-45
36,24,-45
36,24,-46
36,24,-46
36,24,-45
36,24,-47
35,24,-46
36,24,-45
36,24,-45
36,24,-46
36,24,-46
36,24,-46
36,24,-45
35,25,-45
36,24,-45
36,24,-46
36,25,-46
36,24,-45
36,24,-45
36,24,-46
36,24,-45
36,24,-45
36,24,-46
36,24,-45
36,24,-46
36,24,-45
35,24,-46
35,24,-45
36,24,-45
36,24,-45
35,24,-45
38,23,-44
40,23,-45
32,22,-44
39,23,-47
44,25,-46
36,23,-43
41,23,-43
45,24,-43
34,24,-42
38,23,-43
43,23,-40
45,23,-39
44,23,-38
45,24,-39
43,24,-38
43,24,-39
44,23,-38
43,23,-38
44,22,-37
45,23,-39
44,24,-39
45,23,-39
45,23,-39
44,23,-38
44,23,-38
43,22,-37
43,24,-39
45,24,-38
45,23,-37
45,24,-41
43,23,-43
40,22,-36
45,23,-38
46,24,-37
44,23,-39
44,23,-39
44,23,-38
43,21,-34
44,22,-38
45,22,-39
46,23,-36
44,23,-40
46,22,-38
48,22,-36
46,23,-39
44,21,-37
44,21,-37
47,22,-37
50,22,-37
44,22,-36
47,21,-37
49,21,-36
47,20,-34
44,21,-36
47,20,-37
48,21,-35
47,21,-35
50,20,-34
50,21,-33
50,21,-34
51,20,-31
50,19,-32
49,20,-33
51,20,-30
52,20,-30
50,19,-31
48,20,-29
53,19,-30
51,20,-31
50,20,-31
50,19,-31
51,20,-31
50,20,-32
50,19,-33
50,19,-33
50,19,-32
50,20,-33
50,19,-33
50,19,-34
50,19,-33
49,20,-34
49,19,-33
50,19,-33
49,19,-33
49,18,-34
49,19,-34
49,19,-35
50,18,-34
50,19,-35
49,19,-35
48,19,-34
50,19,-35
48,19,-33
48,18,-33
49,19,-35
49,19,-35
48,19,-35
48,19,-36
49,19,-36
49,19,-36
49,19,-36
49,19,-36
48,20,-36
47,20,-36
48,19,-36
47,19,-35
47,20,-36
47,20,-35
46,20,-34
47,20,-34
49,20,-33
49,20,-35
49,20,-34
48,20,-34
49,20,-35
47,21,-34
48,21,-34
48,21,-35
48,21,-34
48,21,-35
48,21,-34
48,21,-34
47,21,-35
48,20,-34
48,21,-35
48,21,-35
48,20,-34
48,21,-35
48,21,-35
48,21,-34
48,21,-34
48,21,-35
48,21,-35
49,21,-34
48,21,-34
48,21,-34
48,21,-34
48,21,-35
48,21,-33
48,22,-35
48,21,-35
48,22,-34
48,22,-35
48,21,-33
48,21,-36
48,22,-35
48,21,-33
48,22,-33
49,21,-33
48,21,-34
48,21,-34
48,21,-34
48,22,-34
48,22,-34
48,21,-35
48,21,-34
49,21,-32
49,20,-32
49,21,-32
50,21,-34
48,22,-33
49,22,-33
49,21,-33
49,21,-33
49,21,-34
48,21,-33
47,20,-32
50,20,-33
51,20,-33
50,21,-32
49,21,-31
49,22,-33
49,20,-31
50,19,-33
51,19,-33
50,19,-33
47,17,-34
48,19,-34
51,20,-36
45,18,-36
47,19,-36
49,20,-37
44,19,-36
45,19,-39
46,20,-42
46,20,-40
45,19,-42
43,19,-42
42,18,-41
42,18,-42
44,17,-41
45,15,-42
44,17,-42
45,17,-40
47,17,-41
45,18,-42
42,16,-42
39,16,-42
44,16,-44
40,16,-43
42,15,-42
44,17,-46
42,17,-45
38,15,-45
38,15,-45
38,16,-46
42,15,-50
39,16,-43
45,14,-42
36,15,-48
37,13,-46
46,11,-51
55,-1,-36
52,-7,-35
84,-19,-34
96,-23,-24
100,-25,-25
95,-16,-20
76,-4,-18
81,13,-27
40,17,-4
17,0,9
35,-8,43
48,-2,47
73,8,60
39,-1,69
33,-7,56
24,-21,31
47,-13,40
49,-34,37
24,-29,25
26,-38,26
77,-48,30
18,-62,29
26,-70,30
77,-58,54
34,-52,50
45,-32,35
7,-49,28
36,-44,55
78,-19,39
52,-21,32
34,-18,16
57,-29,13
56,-46,18
7,-86,32
67,-82,40
63,-68,29
51,-46,5
46,-31,-12
40,-22,-8
46,-4,-25
59,0,-14
61,-26,-3
40,-47,20
37,-69,29
37,-58,21
61,-53,11
68,-48,-12
63,-30,1
67,-27,20
40,-3,10
54,-10,19
62,-30,13
31,-60,43
14,-64,39
0,-49,32
-1,-52,10
23,-46,47
21,-56,50
14,-53,40
23,-44,40
13,-47,34
24,-47,26
57,-64,40
41,-67,40
34,-55,27
3,-46,16
-3,-47,15
20,-52,40
20,-51,27
22,-59,22
27,-61,38
12,-54,42
42,-54,35
32,-62,29
56,-80,56
1,-69,55
13,-52,36
10,-43,31
-26,-12,-37
33,-21,-9
-8,8,-6
76,-8,30
52,1,21
82,-21,54
69,-23,49
60,-22,1
65,-58,6
37,-48,-5
68,-87,-9
48,-87,2
53,-68,3
55,-46,4
67,-47,1
44,-44,-9
54,-53,-7
43,-51,-2
-1,-70,3
46,-51,5
52,-64,4
62,-55,21
44,-40,23
53,-43,24
25,-46,15
31,-36,14
43,-16,-14
60,-3,-14
83,-5,-18
72,-41,-4
52,-58,16
-7,-75,36
15,-59,23
20,-50,18
36,-43,4
50,-35,3
42,-34,16
68,-30,-4
75,-32,14
57,-30,7
94,-19,-12
69,-28,4
48,-22,-21
55,-27,-10
27,-35,-13
50,-53,4
61,-45,-3
64,-45,-14
64,-44,-11
46,-41,7
61,-42,25
49,-38,33
48,-25,9
47,-22,-1
50,-30,3
46,-31,-1
49,-37,-3
70,-46,4
53,-42,8
57,-40,6
61,-34,-3
61,-34,4
41,-35,5
53,-33,5
53,-32,8
48,-35,6
47,-37,10
47,-39,9
46,-42,16
50,-40,17
49,-39,13
49,-38,15
56,-37,13
49,-35,13
44,-37,12
52,-34,11
54,-39,11
51,-38,16
50,-39,22
54,-40,12
52,-40,14
45,-36,12
48,-35,13
50,-38,18
44,-31,11
49,-28,8
55,-29,9
53,-33,11
50,-40,12
47,-40,13
50,-37,13
58,-37,12
47,-32,7
46,-28,7
55,-30,3
54,-24,1
50,-31,3
48,-28,6
58,-30,12
66,-41,19
59,-42,36
41,-50,43
35,-41,20
38,-32,18
54,-42,9
48,-44,16
54,-45,24
49,-48,24
54,-44,27
50,-47,30
37,-51,21
34,-50,20
41,-36,19
36,-22,9
58,-16,8
73,-6,7
61,-5,-6
68,-21,8
56,-40,16
53,-49,19
45,-60,30
30,-63,29
33,-53,38
28,-52,36
29,-50,34
34,-40,31
40,-32,26
42,-31,23
48,-33,26
51,-36,28
52,-38,23
46,-45,27
44,-46,29
40,-48,39
44,-42,45
46,-35,43
58,-18,38
59,-13,32
67,-2,23
75,-1,26
70,-1,30
64,-14,35
49,-18,40
45,-20,56
40,-29,52
40,-36,53
39,-45,53
32,-39,42
31,-28,37
36,-9,37
33,-1,33
37,16,32
48,18,36
55,17,39
57,9,43
53,7,45
52,2,46
46,-6,47
40,-7,45
46,-8,47
44,-5,46
41,-2,44
42,6,40
47,9,39
53,10,40
53,6,42
53,5,43
50,3,42
45,5,41
46,7,41
49,4,40
47,6,38
51,6,41
64,5,44
46,7,47
54,8,50
40,5,51
27,1,56
28,-3,59
26,-3,56
18,-5,56
28,-4,57
27,-3,50
20,-5,52
25,-3,51
34,7,46
44,3,55
43,3,56
37,-4,54
40,-11,59
26,-21,68
26,-15,67
24,-11,56
36,3,66
47,17,39
44,21,44
52,18,43
45,13,40
40,-7,49
50,-16,41
52,-15,50
25,-7,60
29,2,52
38,7,53
53,6,40
58,4,39
50,10,46
43,11,38
35,9,44
35,9,47
37,6,45
43,1,47
44,12,28
53,13,25
50,14,36
58,15,28
57,11,37
59,10,33
59,8,32
49,4,30
62,-3,35
63,-2,37
55,8,20
55,5,25
63,8,16
63,4,2
71,3,6
69,1,5
73,2,19
69,2,24
54,1,22
70,2,33
51,-6,36
66,-2,36
51,0,41
58,7,38
82,18,32
47,3,40
25,-3,51
33,-1,54
33,2,58
61,6,18
70,11,-9
33,7,50
58,10,77
52,14,66
45,10,44
40,7,43
46,2,50
38,1,48
22,-2,52
23,-3,43
22,-6,47
26,-4,58
26,4,55
28,3,72
39,12,66
38,14,64
25,7,48
26,0,64
23,1,65
25,3,57
32,3,50
35,5,50
19,-1,70
31,3,72
35,8,45
36,-2,60
41,1,46
48,3,30
44,3,35
12,-18,77
86,9,45
72,13,47
63,12,35
26,15,5
29,20,34
42,-23,82
55,-11,74
15,-6,60
45,10,55
68,17,47
30,8,52
26,5,38
21,-22,68
50,0,50
52,2,48
35,12,25
61,11,37
66,8,17
47,14,43
65,10,28
47,3,35
83,6,38
115,12,37
102,1,41
45,8,35
74,3,40
27,13,-5
1,31,-36
3,9,-32
42,-24,4
66,-14,19
58,-6,-49
83,-3,-53
62,9,-23
80,-4,-64
58,-8,-34
22,-5,-4
90,10,-83
104,46,-82
127,35,26
127,8,47
-45,-18,24
34,-31,55
82,-31,93
58,-10,25
34,-13,33
25,0,40
-12,-5,56
59,0,33
68,21,0
78,14,-17
69,15,-20
51,12,-12
57,15,-12
61,13,-4
74,19,-6
71,21,-11
76,26,0
54,31,15
38,28,26
30,17,54
61,15,72
35,26,54
50,26,52
48,22,52
25,16,94
2,16,107
29,37,96
57,49,73
44,46,33
-6,33,-21
-10,28,-21
-26,25,-18
-33,25,-7
-17,28,5
-13,41,25
-23,52,17
-27,55,14
-32,56,13
-31,55,14
-23,54,16
-18,53,26
-24,55,19
-27,50,16
-26,56,21
-19,57,22
-25,56,23
-15,60,22
-26,55,27
-24,51,26
-23,49,25
-20,51,23
-20,50,25
-19,53,26
-11,55,24
-22,52,26
-21,53,37
-20,58,33
-22,59,31
-19,61,32
-14,65,25
-10,67,15
-8,62,20
-11,58,22
-22,48,25
-21,40,23
-23,37,21
-28,27,1
-27,22,-6
-23,17,-17
-10,15,-18
3,19,-12
47,28,25
67,39,28
127,36,38
107,51,50
96,46,56
69,32,40
55,13,48
53,9,27
72,11,15
71,8,5
54,15,-6
68,15,-8
71,15,-11
73,17,-3
59,13,2
67,12,4
63,8,4
68,8,11
65,15,21
47,20,12
39,18,13
43,18,19
46,17,14
69,22,12
48,15,9
66,15,20
72,18,25
47,18,22
46,18,25
50,17,36
50,18,26
58,15,33
49,19,20
42,19,13
68,17,15
55,22,-6
69,20,-6
67,13,-3
69,15,-12
65,12,11
59,17,1
53,19,-5
60,16,12
55,21,0
55,19,-4
79,13,13
63,20,0
67,9,12
62,12,-3
51,20,-23
48,19,-14
52,21,-25
52,26,-33
54,6,-42
34,8,-51
54,10,-33
60,9,-53
60,10,-2
53,2,-34
61,-4,-28
57,3,-25
73,10,-33
85,1,-23
61,17,-34
66,22,-24
38,13,-29
44,7,-15
57,15,-9
61,7,-23
70,33,-25
50,-18,-33
83,7,-2
92,14,22
40,6,4
56,4,13
50,9,-2
76,16,-6
81,13,5
64,10,-23
54,9,-19
49,8,-24
60,9,-29
53,10,-13
65,16,-12
57,18,-27
46,28,-23
43,25,-32
73,8,-33
68,5,18
61,26,-36
95,14,-17
62,23,-20
47,25,-16
71,24,1
49,28,6
45,20,-4
58,16,29
69,17,35
61,24,16
66,18,17
84,28,-5
54,29,-19
43,29,1
39,28,14
42,33,18
36,32,40
51,32,39
56,26,43
29,27,37
32,24,26
56,28,25
50,38,28
58,33,49
31,31,35
24,34,34
34,32,50
25,31,43
21,28,38
35,28,53
29,27,49
30,29,48
39,28,49
33,26,47
13,30,46
7,30,47
18,32,48
15,27,48
2,28,39
19,9,53
21,6,62
26,7,71
20,0,69
16,2,67
13,5,70
-11,3,59
5,3,71
11,2,69
9,-2,66
13,-5,65
-2,-2,63
7,-2,69
7,-2,65
4,-4,63
13,-5,65
9,-1,63
12,-4,64
4,-4,66
20,0,65
4,-12,69
10,-5,65
11,-9,58
9,-15,58
7,-16,48
25,-12,48
18,-12,58
23,-10,65
5,-20,66
-10,-27,80
-12,-28,78
-27,-40,54
-25,-48,65
-20,-36,67
-7,-36,56
5,-42,62
8,-26,60
18,-23,64
14,-15,54
51,-5,49
40,-16,44
26,-19,31
61,-2,24
69,-3,22
52,-7,7
70,-8,45
64,-7,-2
56,11,-23
63,-3,21
83,-10,12
72,-7,-5
47,-6,-3
40,-5,1
80,-5,-18
64,0,-39
70,2,-35
76,-5,-26
48,-1,-32
50,-1,-37
43,-5,-31
26,-6,-26
44,-20,-37
93,-18,-41
56,7,-75
103,-2,-32
59,5,-23
52,-23,16
59,-34,38
28,-33,51
34,-31,62
2,-12,38
57,-56,25
71,-7,13
33,-5,-38
88,-9,1
86,-13,-2
102,-11,-38
64,-10,-42
41,1,-52
49,18,-50
23,18,-37
107,6,-13
13,-23,40
42,-4,21
92,4,-2
85,1,-12
68,5,-2
41,-9,24
42,-6,27
28,0,25
24,1,23
70,18,-8
73,18,-8
76,12,-16
52,-6,22
47,2,32
68,6,30
93,-4,-11
93,9,13
34,-4,14
42,13,21
50,19,-5
36,28,-34
44,18,-42
98,-2,-19
73,-21,-5
58,-37,6
74,-55,52
51,-46,44
47,-41,24
58,-32,20
86,-18,7
63,-4,-2
54,-17,12
67,-19,15
63,-15,11
59,-20,12
59,-11,13
62,-12,15
63,-11,15
61,-8,8
53,-12,1
46,-21,3
44,-31,28
64,-21,29
74,-10,14
78,-14,14
82,-8,12
56,-15,26
53,-15,21
57,-12,21
59,-13,21
58,-12,24
57,-14,23
54,-14,23
54,-12,26
53,-14,25
49,-17,25
52,-19,30
47,-39,25
46,-65,26
49,-101,37
70,-91,23
88,-82,14
68,-42,-29
52,-19,-46
92,19,-89
55,21,-52
54,17,-55
79,9,-18
67,-2,10
49,-22,36
48,-28,23
50,-19,14
54,-12,18
38,-20,2
76,-40,18
76,-66,57
51,-59,24
33,-63,31
34,-52,34
44,-51,29
33,-28,7
36,-30,15
43,-31,12
35,-48,34
44,-46,37
19,-50,40
32,-39,44
24,-36,41
10,-49,31
50,-52,46
26,-57,36
15,-60,42
16,-64,43
37,-52,35
22,-53,49
29,-52,44
73,-41,38
26,-45,46
56,-49,49
85,-41,47
35,-29,36
-89,-1,-18
-81,-11,-16
60,-18,9
-5,0,-3
-2,-11,-11
-2,-9,21
58,-30,64
66,-31,30
93,-23,15
94,-30,27
65,-81,68
104,-89,-11
31,-99,15
61,-20,10
50,-23,20
61,-33,26
54,-26,31
59,-25,32
62,-24,39
57,-22,35
60,-15,34
42,-17,30
51,-19,34
57,-17,41
37,-16,36
39,-19,35
42,-16,39
36,-14,45
39,-16,46
25,-1,46
62,-18,59
9,-1,47
46,-10,51
45,-10,55
31,-4,47
44,-11,51
39,-2,49
39,-11,51
39,-2,64
31,-2,51
31,-4,65
23,-3,66
23,-4,68
27,-5,65
4,-10,64
15,-8,64
4,-4,57
14,-11,67
0,-3,64
3,-1,57
3,0,66
3,6,66
-17,-3,60
14,-4,70
4,-17,81
-10,-6,64
-10,-19,69
-9,-8,58
-7,-3,67
-6,-2,69
-15,-11,62
-16,-13,78
-27,-22,54
-19,-11,56
-12,-25,46
-7,-7,59
-16,-2,58
-12,-24,69
-22,2,54
-20,-17,75
-13,-7,76
-14,1,57
-17,8,54
-10,9,67
-1,-4,78
-3,-13,81
5,0,64
4,-2,68
6,5,74
-3,-12,66
-3,-75,90
-9,10,52
-6,6,43
-5,-18,44
10,-1,107
-10,8,54
-6,-66,68
0,-3,52
-21,-2,39
-28,-52,79
-1,-31,110
-16,-1,46
-9,-40,81
-21,-23,60
-13,-9,30
-18,-41,55
-24,-75,80
-30,-1,47
-14,-9,29
-7,-45,82
-11,-11,69
-9,4,65
-26,-66,62
-10,-82,90
-17,28,55
-17,-29,26
-12,-62,104
-22,-9,52
-8,-13,34
-11,-20,15
-7,-88,120
4,-14,124
-2,-16,46
1,-51,71
2,-32,103
-22,-16,36
-1,-38,66
-12,-32,56
-24,-26,33
-18,-22,49
-14,-16,64
-33,-45,59
-19,-64,73
-2,3,69
-22,4,59
-17,-49,90
-8,-15,61
-24,-30,60
-12,-32,53
-2,-24,54
-18,-41,53
-13,-4,52
-19,-35,70
5,-18,58
4,-18,72
-8,-16,65
-7,-21,48
-10,-22,49
2,-44,61
8,-42,58
15,-26,44
1,-43,61
3,-34,47
9,-36,48
5,-41,47
10,-36,48
24,-51,64
28,-52,22
32,-46,50
6,-38,54
6,-37,69
5,-45,59
18,-43,32
19,-57,27
26,-61,25
18,-56,19
14,-55,26
12,-57,27
18,-55,12
19,-59,9
26,-52,20
27,-50,37
29,-50,45
23,-50,44
21,-45,34
17,-53,34
12,-52,39
16,-49,28
23,-55,36
31,-51,40
29,-38,38
29,-38,41
33,-43,43
27,-42,41
25,-42,42
27,-43,42
25,-46,48
22,-39,41
32,-40,44
30,-42,51
20,-35,43
26,-34,52
29,-31,52
27,-30,45
35,-33,49
44,-38,49
31,-38,54
36,-40,52
29,-33,43
19,-19,33
42,-55,46
29,-27,37
37,-22,45
37,-34,56
31,-36,50
39,-34,61
31,-33,48
28,-33,55
29,-36,53
31,-36,47
23,-39,51
23,-39,45
27,-32,56
25,-26,50
14,-23,35
10,-36,42
34,-48,28
28,-44,57
19,-44,33
32,-59,54
23,-42,43
20,-39,48
10,-43,57
7,-41,60
-11,-23,49
-4,-68,39
-8,-42,37
-10,-60,45
-2,-74,27
-4,-8,74
15,-57,64
18,-18,65
10,-42,77
11,-11,36
-1,-69,60
-5,-21,50
1,-35,72
-4,-58,22
1,-26,54
9,-80,38
21,-19,53
0,-47,54
2,-62,47
-1,-29,46
-1,-13,62
-5,-66,45
2,-25,48
-6,-70,46
-2,-24,59
-14,-40,62
-9,-24,58
2,-36,27
-24,-26,57
-14,-29,59
16,-39,64
-18,-28,55
-7,-37,64
-2,-25,60
8,-22,66
2,-21,60
-15,-36,52
-3,-27,49
-4,-24,74
8,-14,58
3,-27,63
4,-33,67
0,-19,80
12,-20,48
4,-26,57
11,-28,73
-1,-23,57
9,-8,50
-3,-48,64
2,-10,39
20,1,72
-4,-60,63
11,-4,69
4,-69,80
6,-15,81
3,-8,50
9,-9,45
-5,-38,50
-23,-20,32
-7,-45,49
3,-9,44
26,-5,75
-8,-64,57
-8,-21,65
4,-18,54
-5,-6,65
10,-47,70
-20,-38,50
10,-14,66
-5,-37,62
-5,-36,59
-18,-65,54
8,-23,67
11,-7,67
-18,-77,27
20,28,78
12,-51,39
-36,-64,60
-5,-10,51
-27,-76,37
26,-23,84
22,-10,62
-17,-59,41
30,-5,77
39,-30,74
-35,-52,40
21,13,66
21,-59,63
-14,-11,57
-1,-35,72
4,-35,65
-12,-48,33
4,-26,58
-13,-12,58
-13,-61,48
17,-23,59
-18,-54,52
-2,-25,55
7,-45,45
-9,-32,70
20,-15,76
-12,-40,33
-19,-39,56
16,-8,80
2,-11,48
-23,-56,45
11,-32,68
47,-3,77
16,-67,68
3,-64,44
19,-13,76
-22,-57,36
14,-9,65
7,-69,54
-1,-14,58
2,-39,56
9,16,59
6,-11,51
-2,-58,50
14,-4,75
-15,-92,43
7,40,34
-15,-123,15
6,14,87
25,-11,46
-17,-87,39
26,7,68
-46,-101,13
19,-6,55
-2,-27,63
4,-27,64
15,-11,42
-28,-62,30
11,8,85
0,-44,72
-26,-11,71
-1,-22,72
17,-42,70
6,-19,60
15,-35,61
7,-26,37
-7,-53,56
-11,1,83
29,-6,46
-18,-70,64
12,12,63
-23,-65,60
-6,-7,35
-20,-57,52
-5,-2,75
9,-13,58
-42,-61,49
1,6,43
-15,-63,20
-31,-12,52
-12,-44,40
-13,-43,66
0,-22,63
8,-36,70
11,-15,44
-18,-47,61
-25,-12,73
12,-23,73
-20,-40,80
11,-7,35
-18,-57,83
3,-10,74
-4,-88,55
5,-17,37
-35,-107,53
2,19,55
2,-21,63
1,11,73
-11,-59,47
14,-2,59
-44,-85,48
14,1,23
-51,-86,11
12,-27,79
24,16,73
5,-63,72
6,-37,73
28,7,76
-19,-54,89
-13,-22,55
11,-48,72
14,-12,77
20,10,38
-28,-28,52
16,9,63
-7,-36,44
-14,-31,41
-22,-66,53
-22,-62,38
8,-10,41
2,-10,42
-21,-29,57
-16,-33,60
-24,-73,48
-6,-18,74
7,-45,48
19,-8,65
14,-9,101
-23,-73,63
6,-51,102
-46,-86,92
-50,-115,48
110,-54,101
93,-3,73
93,79,-12
76,28,30
25,6,19
-34,-8,8
-46,-4,6
-63,-5,6
-17,10,35
-3,25,14
-1,24,40
6,41,26
-43,35,30
-21,46,36
12,46,53
-32,41,51
4,50,57
-39,50,49
-48,52,35
-15,51,56
-12,48,30
28,39,42
13,32,58
-20,29,47
-22,31,61
-3,35,44
-41,15,50
-15,37,56
1,42,45
-44,23,10
-1,21,68
6,37,48
2,39,58
0,37,62
-5,38,48
-26,33,42
-12,31,59
-19,30,48
-15,25,52
11,28,63
-23,26,59
-14,36,44
-5,24,45
7,24,51
1,43,42
-12,45,58
-8,50,57
-2,47,65
3,49,56
35,51,35
-31,15,59
-34,16,60
-5,45,38
-73,17,28
-24,28,39
-44,17,43
-34,9,43
-7,43,-2
-28,56,5
-22,65,20
-28,84,29
-26,89,26
-32,77,54
-27,81,29
-15,65,17
-8,36,30
4,31,15
42,39,-22
48,35,-29
51,39,-22
70,41,-5
49,45,-2
47,45,-3
71,47,2
52,42,-11
40,22,-3
65,8,39
60,2,44
74,-9,22
57,14,-4
35,24,-15
22,23,8
36,16,46
10,-19,64
60,-31,67
46,-36,89
-3,-57,61
2,-86,124
-23,-35,67
24,-21,63
30,-47,70
5,-4,69
10,-54,21
-30,-43,63
4,0,44
-11,-73,83
-12,44,34
-29,-60,21
28,-15,61
10,-5,71
-25,-56,44
22,7,30
-15,-107,84
-6,-65,23
16,-4,63
-4,-33,79
14,-9,59
0,-72,45
33,18,82
20,-61,10
-1,-40,64
16,-32,49
-32,-68,52
5,-1,75
19,-8,53
-5,-58,41
16,-34,46
-10,-32,55
11,-32,70
-26,-55,40
-12,-58,79
10,-46,10
17,-38,24
-11,-55,21
34,13,83
3,-85,47
47,51,75
-12,-59,81
-13,-31,64
-24,-67,37
-38,-48,48
-20,-13,51
20,-55,31
-8,-29,66
-15,-43,68
42,27,99
15,-62,41
32,5,45
43,-54,32
5,-48,62
24,-35,57
1,-47,45
-11,-13,76
54,-9,79
-4,-65,22
20,48,112
-16,-110,26
29,-8,61
1,-50,99
-34,-128,80
9,-102,21
82,94,74
38,-128,-57
15,127,72
-89,-128,-14
49,59,103
-17,-124,58
-7,-17,49
-32,-111,-37
110,94,127
9,-109,-97
-10,-61,16
-25,-23,30
73,23,32
12,-121,8
-9,-27,113
37,-38,52
-20,-65,27
38,-50,43
-18,-68,66
23,2,68
-36,-44,47
-43,-32,56
19,-6,38
-25,-34,53
26,-16,42
-23,-37,99
10,-10,59
-3,-79,21
-4,-11,51
-1,-31,64
-1,-52,36
20,25,74
-20,-69,62
34,-18,38
-7,-88,90
-21,-10,89
5,-49,49
-21,-46,65
9,-65,0
-58,-101,97
-23,35,47
8,-43,54
-22,-75,52
-9,-42,38
5,-32,84
2,-32,37
2,-14,89
10,-2,43
9,-42,37
-41,-66,79
23,54,76
-54,-85,80
-42,-10,45
-24,-61,36
9,-11,68
30,-31,52
-50,-96,34
41,-31,42
23,-40,46
-26,-79,62
-13,-5,80
-6,-60,59
-16,-69,36
23,-6,73
-4,-56,50
24,-16,37
26,-53,29
-47,-90,107
24,115,-16
-1,-55,127
-68,-128,-78
46,100,109
-12,-71,81
37,84,2
-30,-118,91
-30,-125,-89
107,127,127
-15,-90,46
22,72,76
-15,-17,-29
44,-41,7
24,-33,-17
-15,-94,72
19,49,11
5,-124,35
11,17,1
-7,-84,12
-17,-52,33
23,22,22
-39,-128,-9
39,11,65
51,-18,1
-43,-128,37
43,54,45
-49,-121,47
24,79,95
-45,-89,32
-10,22,83
-5,-96,-17
-51,-128,-36
-12,-15,113
18,-41,30
14,-51,38
-37,-67,34
28,-66,28
17,-85,-16
1,17,123
-1,-69,-22
-5,-122,10
3,-5,63
22,-33,72
-24,-85,21
6,3,86
-5,-65,23
14,-1,53
-7,-22,45
-7,-68,47
14,-14,29
6,-85,19
-29,-28,76
28,38,77
-2,-74,32
-27,-98,48
15,14,97
-9,-112,42
-3,-11,50
-19,-48,63
-3,-54,16
10,-49,87
-6,-20,76
12,-98,25
18,-20,75
10,-43,40
13,-58,9
26,-32,54
10,-31,54
17,-19,21
-8,-75,97
-14,-58,8
0,40,17
68,72,62
-45,-128,-63
81,34,127
-74,-128,127
39,54,36
0,-38,110
0,2,38
-24,-99,-36
48,29,127
-35,-106,-64
5,17,118
8,-60,42
5,-22,36
16,-34,87
-13,-14,35
