836.718750,0.390625
837.203125,0.484375
837.609375,0.406250
838.015625,0.406250
838.453125,0.437500
838.921875,0.468750
839.328125,0.406250
839.750000,0.421875
840.218750,0.468750
842.265625,0.375000
842.640625,0.375000
850.718750,0.406250
851.140625,0.421875
851.593750,0.453125
851.968750,0.375000
873.687500,0.468750
878.484375,0.406250
878.890625,0.406250
879.343750,0.453125
879.828125,0.484375
897.125000,0.468750
897.593750,0.468750
901.000000,0.531250
901.531250,0.531250
902.046875,0.515625
902.593750,0.546875
903.140625,0.546875
922.171875,0.500000
922.640625,0.468750
943.796875,0.375000
949.515625,0.421875
949.953125,0.437500
950.343750,0.390625
950.812500,0.468750
953.781250,0.406250
954.250000,0.468750
987.781250,0.437500
991.453125,0.406250
991.937500,0.484375
992.390625,0.453125
992.859375,0.468750
993.265625,0.406250
993.703125,0.437500
994.187500,0.484375
994.625000,0.437500
995.125000,0.500000
999.906250,0.406250
1000.421875,0.515625
1003.437500,0.406250
1003.859375,0.421875
1011.953125,0.437500
1012.421875,0.468750
1012.875000,0.453125
1013.296875,0.421875
1013.765625,0.468750
1014.187500,0.421875
1014.609375,0.421875
1015.125000,0.515625
1019.750000,0.406250
1020.203125,0.453125
1078.140625,0.390625
1115.546875,0.406250
1115.968750,0.421875
1116.406250,0.437500
1116.843750,0.437500
1117.265625,0.421875
1117.687500,0.421875
1118.140625,0.453125
1118.546875,0.406250
1119.015625,0.468750
1136.625000,0.531250
1137.156250,0.531250
1137.703125,0.546875
1138.218750,0.515625
1138.750000,0.531250
1139.281250,0.531250
1139.843750,0.562500
1140.421875,0.578125
1140.953125,0.531250
1141.515625,0.562500
1142.093750,0.578125
1142.656250,0.562500
1143.218750,0.562500
1155.656250,0.968750
1170.656250,0.421875
1171.109375,0.453125
1171.578125,0.468750
1172.000000,0.421875
1172.453125,0.453125
1172.937500,0.484375
1173.343750,0.406250
1173.765625,0.421875
1174.218750,0.453125
1174.671875,0.453125
1175.156250,0.484375
1175.531250,0.375000
1175.984375,0.453125
1176.437500,0.453125
1176.859375,0.421875
1177.296875,0.437500
1177.671875,0.375000
1178.156250,0.484375
1178.609375,0.453125
1179.062500,0.453125
1179.437500,0.375000
1179.812500,0.375000
1191.375000,0.375000
1191.781250,0.406250
1192.250000,0.468750
1192.671875,0.421875
1193.078125,0.406250
1193.421875,0.343750
1197.281250,0.406250
1197.703125,0.421875
1198.125000,0.421875
1198.546875,0.421875
1208.390625,0.375000
1208.843750,0.453125
1209.234375,0.390625
1209.656250,0.421875
1219.140625,0.828125
1230.250000,0.453125
1230.718750,0.468750
1231.171875,0.453125
1253.671875,0.390625
1254.187500,0.515625
1315.953125,0.390625
1316.390625,0.437500
1316.781250,0.390625
1321.234375,0.812500
1322.093750,0.859375
1322.875000,0.781250
1341.734375,0.437500
1346.218750,0.437500
1346.640625,0.421875
1347.015625,0.375000
1347.437500,0.421875
1347.843750,0.406250
1381.234375,0.453125
1381.671875,0.437500
1382.125000,0.453125
1382.562500,0.437500
1383.031250,0.468750
1388.390625,0.500000
1393.625000,0.515625
1394.156250,0.531250
1394.703125,0.546875
1395.234375,0.531250
1395.750000,0.515625
1396.281250,0.531250
1396.796875,0.515625
1397.328125,0.531250
1397.890625,0.562500
1398.453125,0.562500
1399.000000,0.546875
1399.546875,0.546875
1400.109375,0.562500
1400.687500,0.578125
1401.234375,0.546875
1401.765625,0.531250
1402.328125,0.562500
1402.890625,0.562500
1403.453125,0.562500
1404.000000,0.546875
1404.562500,0.562500
1446.500000,0.437500
1446.921875,0.421875
1447.375000,0.453125
1449.484375,0.421875
1467.046875,0.437500
1484.359375,0.421875
1484.765625,0.406250
1485.156250,0.390625
1485.578125,0.421875
1485.968750,0.390625
1486.453125,0.484375
1486.937500,0.484375
1490.437500,0.421875
1548.500000,0.484375
