1699372874.000000, IBI
1325.468750,0.687500
1326.218750,0.750000
1327.046875,0.828125
1327.734375,0.687500
1328.625000,0.890625
1329.406250,0.781250
1330.234375,0.828125
1335.765625,0.828125
1367.515625,0.843750
1372.593750,0.812500
1373.359375,0.765625
1377.625000,0.984375
1378.453125,0.828125
1379.265625,0.812500
1380.078125,0.812500
1380.937500,0.859375
1381.625000,0.687500
1382.546875,0.921875
1383.328125,0.781250
1384.015625,0.687500
1384.796875,0.781250
1392.296875,0.812500
1393.156250,0.859375
1394.046875,0.890625
1394.781250,0.734375
1395.515625,0.734375
1396.343750,0.828125
1397.203125,0.859375
1397.937500,0.734375
1398.718750,0.781250
1403.531250,0.796875
1404.343750,0.812500
1405.156250,0.812500
1405.890625,0.734375
1406.734375,0.843750
1407.546875,0.812500
1408.359375,0.812500
1409.171875,0.812500
1410.187500,1.015625
1414.328125,0.890625
1415.187500,0.859375
1415.890625,0.703125
1416.734375,0.843750
1417.562500,0.828125
1418.359375,0.796875
1477.031250,0.859375
1477.968750,0.937500
